,name,5k,10k,20k,half,25k,30k,35k,40k,official,pace,rank_overall,rank_in_gender_only,rank_in_division,age,gender,country,state,city,bib,cluster
9764,"Moore, Steven",23.43,46.63,93.5,98.65,116.98,141.67,167.72,195.52,205.73,7.85,8003,6489,1125,45,M,CAN,ON,Chatham,11214,2
9791,"Kerr, Brad A",23.8,47.05,95.15,100.48,120.1,145.92,169.8,196.45,207.07,7.9,8392,6701,1179,45,M,CAN,ON,Toronto,11246,2
9796,"Mohan, Timothy W",22.6,44.15,88.2,92.68,110.37,134.1,159.1,184.75,195.65,7.47,5418,4782,637,47,M,CAN,ON,Thornhill,11251,2
9798,"Raugust, Jeff",23.1,46.37,93.07,98.12,116.57,140.78,165.43,190.32,201.58,7.7,6840,5769,916,49,M,CAN,AB,Calgary,11253,2
9804,"Pacheco, Joe",23.22,46.15,92.27,97.28,115.57,140.05,166.05,191.78,203.52,7.77,7365,6112,566,52,M,CAN,ON,Oakville,11262,2
9813,"Van Vlack, Rick G.",23.88,47.67,95.05,100.22,118.62,142.72,167.13,191.35,202.58,7.73,7112,5943,963,45,M,CAN,ON,Wellington,11271,2
9814,"Wiberg, Dwight A",23.02,46.2,93.47,98.7,118.15,144.53,171.9,200.42,214.8,8.2,10766,7955,87,60,M,CAN,AB,Edmonton,11272,2
9827,"Lays, James W.",24.65,48.07,99.4,105.75,128.08,160.9,193.35,224.73,240.42,9.18,18171,11199,1660,52,M,CAN,NS,Stellarton,11285,2
9835,"Mirandola, Salvatore",24.2,48.02,95.45,100.67,119.5,145.92,175.05,205.82,220.03,8.4,12441,8743,1618,47,M,CAN,ON,Woodbridge,11295,2
9859,"Hewitt, Ted",23.42,47.58,97.17,102.87,123.97,151.73,180.33,207.83,219.6,8.38,12317,8684,1609,45,M,CAN,ON,Burlington,11324,2
9878,"Riley, Michael W.",23.12,46.55,96.08,101.88,124.47,162.32,203.12,248.53,263.8,10.07,22460,13092,1296,59,M,CAN,ON,Oakville,11345,2
9887,"Grenon, Martin",23.03,46.48,94.28,99.57,119.3,146.75,175.03,202.92,214.93,8.2,10803,7974,1006,52,M,CAN,QC,Jonquiere,11356,2
9891,"Zhu, Chunyang",31.27,56.62,107.85,114.45,135.07,165.25,196.07,224.9,237.45,9.07,17405,10868,2038,46,M,CAN,ON,St. Catharines,11360,2
9907,"Cadieux, Stephen D.",23.55,46.43,93.1,98.17,116.72,141.03,165.55,189.32,200.0,7.63,6472,5538,465,51,M,CAN,ON,Kanata,11378,2
9909,"Schofield, Peter",22.48,45.32,91.28,96.25,114.58,138.87,164.5,190.23,202.22,7.72,7002,5877,519,53,M,CAN,BC,Abbotsford,11380,2
9914,"Paradis, Rejean",22.47,45.18,93.27,98.32,117.23,142.63,167.82,191.6,202.03,7.72,6953,5844,161,59,M,CAN,QC,St-Zacharie Beauce Sud,11386,2
9937,"Bermingham, Mike",24.53,49.02,98.58,104.27,124.07,150.68,177.8,205.87,219.03,8.37,12115,8593,1131,50,M,CAN,ON,Oakville,11411,2
9938,"Bosch, Theo",24.82,49.67,99.98,105.52,126.13,158.93,195.72,242.87,264.93,10.12,22645,13179,1941,54,M,CAN,ON,Barrie,11412,2
9959,"Moore, Nick K.",23.9,47.3,100.63,106.42,130.83,162.95,194.48,226.0,238.42,9.1,17668,10984,2060,47,M,CAN,AB,Calgary,11433,2
9978,"Dyer, David H.",24.2,47.6,94.85,100.05,118.62,143.55,170.22,197.78,210.67,8.05,9541,7343,296,55,M,CAN,AB,Edmonton,11458,2
9981,"Labranche, Dominic",23.22,46.92,97.27,103.02,125.1,156.45,190.6,225.68,240.68,9.18,18232,11230,2094,47,M,CAN,QC,Blainville,11462,2
9987,"Webb, Bruce",24.33,48.22,94.97,100.15,118.58,143.08,167.87,192.4,203.53,7.77,7376,6119,1018,46,M,CAN,NB,New Maryland,11469,2
9988,"Wisener, Tom I.",24.03,47.97,96.15,101.5,122.5,150.12,178.58,206.98,219.57,8.38,12310,8681,1155,53,M,CAN,AB,Canmore,11470,2
10026,"Gallant, Victor",23.67,46.72,93.92,99.05,117.5,141.82,167.07,195.15,207.32,7.92,8472,6749,719,50,M,CAN,ON,Ottawa,11511,2
10030,"Sprenger, James G.",24.55,49.68,101.07,106.57,127.47,155.95,185.5,215.28,228.1,8.7,14784,9743,1852,47,M,CAN,ON,Etobicoke,11515,2
10037,"Correia, Joey M.",24.37,48.97,100.57,106.15,126.98,155.95,183.77,210.87,220.92,8.43,12703,8869,1654,47,M,CAN,ON,Maple,11525,2
10041,"Trudel, Martin",22.97,45.67,92.12,97.15,115.37,139.98,165.72,191.2,202.62,7.73,7122,5950,965,45,M,CAN,QC,Quebec,11529,2
10048,"Brown, Jeffrey T.",23.62,47.78,97.45,103.0,123.3,150.82,179.48,209.17,222.72,8.5,13233,9096,633,58,M,CAN,QC,Beaconsfield,11537,2
10066,"Houle, Michel",22.43,44.75,90.1,95.03,112.97,136.78,161.37,185.25,196.23,7.5,5537,4872,358,51,M,CAN,QC,St-Hippolyte,11558,2
10085,"Dion, Andre M",24.53,50.77,105.7,111.8,134.53,165.18,199.7,230.45,244.67,9.33,19045,11559,1720,52,M,CAN,ON,Ottawa,11585,2
10100,"Fountoulakis, Stam",23.93,47.08,94.88,100.08,119.2,145.48,172.32,198.57,210.28,8.03,9424,7286,1319,47,M,CAN,ON,Toronto,11600,2
10116,"Martin, Phil",23.05,46.5,93.85,99.12,118.4,144.03,170.92,198.62,211.12,8.07,9663,7409,1348,47,M,CAN,ON,Guelph,11619,2
10118,"Atmanspacher, Stephan M.",23.32,45.65,90.47,95.45,112.97,135.68,157.98,179.92,189.52,7.23,4034,3694,398,46,M,CAN,YT,Whitehorse,11621,2
10155,"Andrews, Greg",24.15,48.55,98.13,103.57,123.47,150.2,178.97,206.9,218.58,8.35,11971,8529,1118,54,M,CAN,ON,Oakville,11666,2
10159,"Hemond, Rudy",22.58,46.02,96.45,101.87,122.28,150.35,178.98,207.23,219.28,8.37,12201,8627,543,56,M,CAN,QC,St-Remi,11673,2
10175,"Nickerson, Victor D",23.32,46.52,93.4,98.63,117.75,146.57,185.17,224.28,236.93,9.05,17257,10793,1593,53,M,CAN,NS,Liverpool,11693,2
10178,"Afshar, Hassan",27.62,55.28,112.45,118.87,143.6,176.47,210.65,244.77,258.5,9.87,21613,12689,2292,48,M,CAN,ON,Richmond Hill,11696,2
10182,"Scott, Jim",23.52,46.97,93.32,98.57,117.77,143.52,171.53,200.8,214.57,8.2,10696,7922,992,51,M,CAN,ON,Owen Sound,11702,2
10193,"St. Amant, Robert",23.67,46.73,94.05,99.2,117.68,142.03,166.95,191.42,202.45,7.73,7062,5917,529,52,M,CAN,SK,Meota,11714,2
10219,"Johnston, Randy",22.72,45.45,90.92,95.83,113.73,137.65,162.75,189.4,201.87,7.7,6909,5812,928,47,M,CAN,NB,Grafton,11748,2
10229,"Mackay, Michael",23.75,47.5,95.52,100.85,119.92,145.3,171.65,197.85,208.77,7.97,8921,6998,782,50,M,CAN,AB,Calgary,11758,2
10237,"Lillie, Eric",22.47,45.12,91.28,96.25,114.55,139.05,164.88,192.08,205.28,7.83,7875,6418,629,54,M,CAN,QC,Ste Anne De Bellevue,11766,2
10246,"Paquette, Philip",25.13,49.3,98.37,103.78,123.48,150.2,178.37,207.43,220.2,8.4,12489,8763,574,59,M,CAN,ON,Bayfield,11778,2
10248,"Gerrior, Jerome",27.87,57.22,117.27,123.42,148.55,181.63,214.32,245.48,258.32,9.87,21565,12670,1879,54,M,CAN,NS,Sydney,11780,2
10257,"Yendt, Robert B.",23.07,46.02,93.65,98.78,117.47,142.08,167.05,192.98,205.18,7.83,7854,6403,212,56,M,CAN,ON,Kitchener,11790,2
10262,"Belanger, Philippe",24.03,47.85,96.05,101.3,120.47,145.07,169.53,194.28,204.8,7.82,7751,6342,1087,47,M,CAN,QC,Montreal,11795,2
10264,"Brillinger, Matt D.",24.42,47.78,94.7,99.83,118.57,143.97,171.53,202.15,215.37,8.22,10946,8052,1490,47,M,CAN,ON,Ottawa,11797,2
10274,"Simpson, Rod",23.18,46.75,94.17,99.43,118.32,143.25,168.85,195.53,207.37,7.92,8485,6756,1188,48,M,CAN,ON,Cobourg,11809,2
10277,"Leblanc, Philippe",24.08,47.87,95.27,100.45,119.82,146.22,174.77,207.25,221.3,8.45,12816,8917,1664,46,M,CAN,ON,Rockland,11812,2
10304,"Scanlan, Lou",24.38,48.6,98.07,103.38,122.78,148.08,177.22,204.97,217.05,8.28,11488,8305,480,55,M,CAN,ON,Belleville,11842,2
10310,"Fontaine, Marc",22.62,44.87,89.87,94.73,112.55,136.43,161.67,187.9,199.78,7.63,6410,5502,130,59,M,CAN,BC,Surrey,11849,2
10319,"Simon, Dean J",23.7,47.27,97.25,103.0,123.57,152.22,185.18,219.22,234.67,8.97,16614,10522,1983,46,M,CAN,NL,St. George'S,11860,2
10347,"MacGillivray, Frank G.",24.88,50.45,104.27,110.32,131.75,159.98,188.5,215.93,228.05,8.7,14768,9732,747,58,M,CAN,NS,Hubley,11892,2
10357,"Forget, Marc",24.0,48.97,100.82,106.4,127.75,156.13,185.48,214.43,227.4,8.68,14577,9646,1830,45,M,CAN,QC,Montreal,11902,2
10362,"Conklin, Tom",23.17,46.8,95.17,100.47,120.02,145.93,173.35,200.05,211.53,8.08,9776,7466,899,53,M,CAN,ON,Ottawa,11907,2
10366,"Culligan, Joe A",23.2,46.52,93.47,98.58,117.13,142.47,173.9,208.7,223.87,8.55,13578,9242,1277,50,M,CAN,NB,Quispamsis,11913,2
10396,"Tremblay, Marc",24.13,49.43,103.05,109.07,131.37,161.28,192.77,226.23,238.6,9.12,17722,11011,2064,46,M,CAN,QC,Gatineau,11947,2
10433,"McCarthy, Tim G.",31.18,63.62,129.27,136.18,162.77,197.27,233.3,270.4,285.58,10.9,25558,14518,2098,52,M,CAN,MB,Winnipeg,11985,2
10439,"Mackinnon, John M.",23.55,47.17,94.57,99.67,118.32,142.8,167.82,192.25,202.95,7.75,7221,6013,989,49,M,CAN,NS,Sydney,11992,2
10451,"McLaughlin, Peter",23.58,47.22,94.65,99.97,119.6,145.02,173.1,201.92,214.72,8.2,10747,7947,1463,46,M,CAN,ON,Oakville,12011,2
10453,"Bradley, Clive H",23.78,48.02,96.68,102.07,121.02,146.02,171.52,196.68,207.35,7.92,8481,6753,244,59,M,CAN,ON,London,12013,2
10468,"Lacey, Alf J.",21.58,42.45,85.0,89.63,106.57,129.82,155.22,180.42,192.63,7.35,4715,4249,276,54,M,CAN,NS,Hebbs Cross,12029,2
10470,"Hould, Stephane Sr.",24.05,47.87,95.87,101.22,120.82,148.45,178.0,207.95,220.2,8.4,12492,8765,1628,47,M,CAN,QC,Trois-Rivieres,12031,2
10512,"Sebastian, Paul",23.12,46.2,93.53,98.65,117.23,142.38,168.52,196.18,208.35,7.95,8776,6916,1236,45,M,CAN,ON,Windsor,12076,2
10519,"Ganstal, Anders I.",23.58,46.73,93.33,98.47,116.92,141.12,166.53,192.08,203.65,7.78,7413,6140,1026,47,M,CAN,BC,Kamloops,12083,2
10527,"Parkinson, Allen W.",23.53,46.65,94.08,99.32,119.12,147.8,180.37,211.77,225.63,8.62,14092,9465,696,56,M,CAN,ON,Guelph,12091,2
10529,"Fogh, Morten",24.05,47.9,95.88,101.17,120.22,145.23,170.72,196.18,207.78,7.93,8611,6828,1207,47,M,CAN,ON,Mississauga,12093,2
10545,"Dawson, Bob G.",24.07,47.88,95.63,100.88,119.43,145.7,170.85,197.2,209.33,8.0,9109,7116,1283,49,M,CAN,AB,Calgary,12114,2
10557,"Moreau, Andre",23.83,47.4,95.12,100.23,119.23,145.18,172.07,198.78,211.43,8.07,9752,7454,1354,46,M,CAN,QC,Montreal,12129,2
10562,"Gerrard, David G",23.72,47.15,93.5,98.6,117.02,142.43,171.6,201.47,215.57,8.23,11001,8075,1025,52,M,CAN,MB,Winnipeg,12135,2
10563,"Megran, Jack",23.77,47.45,94.4,99.53,117.88,141.67,166.1,190.32,202.38,7.73,7045,5908,526,54,M,CAN,QC,Greenfield Park,12136,2
10590,"Basque, Robert",23.12,45.72,91.7,96.98,118.38,151.72,185.67,223.08,238.62,9.12,17724,11013,1629,51,M,CAN,ON,Toronto,12165,2
10600,"Mercer, David",23.17,45.8,92.2,97.4,115.58,139.87,164.15,188.3,199.47,7.62,6330,5446,819,47,M,CAN,AB,Devon,12175,2
10602,"Mahon, Cameron J",26.07,52.4,105.55,111.33,132.6,160.85,197.37,227.85,243.15,9.28,18726,11431,1702,52,M,CAN,ON,Guelph,12177,2
10623,"Hudyma, Wade W",23.6,46.68,93.35,98.43,116.7,141.53,167.45,193.62,206.08,7.87,8102,6536,663,52,M,CAN,AB,Edmonton,12200,2
10651,"Tuttle, Jim",24.03,48.02,98.07,103.37,125.4,155.47,187.53,219.78,232.88,8.88,16070,10300,1498,53,M,CAN,ON,Barrie,12232,2
10659,"Kelly, Ronald",25.2,51.13,105.78,111.75,134.33,164.85,197.47,232.38,249.1,9.52,19871,11936,1787,54,M,CAN,BC,Vancouver,12243,2
10662,"Lee, Ben",24.02,48.43,97.75,103.13,122.88,148.87,176.7,205.77,219.47,8.38,12264,8658,1603,45,M,CAN,ON,Ottawa,12246,2
10667,"Senecal, Luke",24.28,48.78,97.47,102.95,122.48,149.23,177.63,217.13,234.57,8.95,16593,10510,1979,45,M,CAN,ON,Kanata,12251,2
10700,"Howlett, Evan J",23.93,47.73,95.22,100.47,119.48,146.33,177.33,212.25,232.07,8.87,15855,10203,1481,53,M,CAN,SK,Saskatoon,12287,2
10712,"McGuire, James",24.05,48.15,97.97,103.62,124.57,154.45,187.12,221.92,236.75,9.03,17220,10774,2022,47,M,CAN,ON,Carleton Place,12301,2
10730,"Paraskevas, Joe",23.07,46.77,97.97,103.7,124.83,155.25,185.42,217.88,231.02,8.82,15574,10084,1455,50,M,CAN,ON,Ottawa,12323,2
10745,"Kachan, David",23.77,47.4,94.67,99.8,118.43,142.57,169.07,195.9,208.62,7.97,8876,6969,1247,48,M,CAN,NS,Halifax,12338,2
10764,"Girardin, Alain",22.47,45.12,91.98,97.32,115.73,140.18,170.65,197.28,209.48,8.0,9165,7143,1290,49,M,CAN,QC,Quebec City,12360,2
10777,"Henry, Walter C.",23.5,46.13,91.82,96.82,115.03,139.57,164.97,191.22,203.23,7.77,7300,6069,1003,47,M,CAN,ON,Toronto,12374,2
10795,"Mihailides, Brian A",23.23,46.2,94.42,99.67,119.55,145.57,172.62,200.25,212.1,8.1,9967,7567,1381,46,M,CAN,AB,Sherwood Park,12399,2
10799,"Qian, Jake",23.88,47.9,98.48,105.4,127.43,157.63,191.07,232.3,246.02,9.4,19305,11671,2151,48,M,CAN,ON,Whitby,12405,2
10806,"Tomei, Moreno",24.93,50.03,108.27,114.58,143.82,193.75,248.7,301.17,321.95,12.28,29011,16227,2310,52,M,CAN,QC,Granby,12412,2
10822,"Baillargeon, Louis E",27.42,55.8,117.35,124.62,152.78,194.0,239.93,300.23,332.15,12.68,29654,16549,1663,57,M,CAN,SK,Saskatoon,12431,2
10826,"Gallant, Paul V",24.33,48.78,100.62,106.0,131.3,162.33,193.33,224.08,237.95,9.08,17537,10929,1615,50,M,CAN,NS,Halifax,12435,2
10835,"Minett, Rick",24.98,49.48,100.77,106.07,124.45,149.48,174.8,199.2,209.88,8.02,9309,7228,280,59,M,CAN,SK,Fort Qu'Appelle,12444,2
10836,"Duval, Claude",22.35,44.9,92.27,97.72,118.12,149.87,179.58,206.48,221.1,8.43,12751,8890,595,57,M,CAN,QC,Montreal,12445,2
10837,"Rawling, James P.",24.85,48.33,94.7,99.52,117.83,142.07,166.85,191.32,203.03,7.75,7241,6029,175,58,M,CAN,ON,Toronto,12446,2
10839,"Janzen, Gordon",22.7,45.05,90.18,95.15,113.27,136.9,160.58,183.7,193.82,7.4,4998,4469,306,53,M,CAN,BC,North Vancouver,12448,2
10864,"Campbell, Glen",23.93,47.63,94.83,99.92,118.27,142.45,166.55,190.68,201.25,7.68,6759,5720,904,45,M,CAN,ON,North Lancaster,12477,2
10897,"Cooper, Steven",23.57,47.07,94.1,99.25,118.02,142.68,168.82,194.77,206.73,7.9,8287,6649,235,55,M,CAN,ON,Pickering,12516,2
10909,"Gelinas, Remi",22.58,44.3,87.38,91.98,109.05,132.12,157.97,186.02,198.13,7.57,5958,5174,751,45,M,CAN,QC,La-Visitation-De-L'Ile-Dupas,12533,2
10931,"Boyce, Gary",23.93,47.7,95.13,100.27,118.57,142.0,164.57,187.23,197.23,7.53,5739,5021,386,54,M,CAN,ON,Carlisle,12559,2
10936,"Turcotte, Louis",23.4,47.12,94.57,99.73,118.93,145.27,172.82,199.88,212.05,8.1,9952,7556,917,51,M,CAN,QC,Clermont,12566,2
10960,"Sartor, Massimo",23.83,47.22,94.43,99.67,118.8,144.38,171.48,198.38,210.78,8.05,9572,7358,1336,49,M,CAN,ON,Oakville,12592,2
10968,"Wilson, Neil R.",23.62,47.15,94.35,99.45,117.82,141.82,167.22,194.17,205.68,7.85,7983,6475,218,56,M,CAN,ON,Ottawa,12605,2
10977,"Evans, Dave M",24.78,49.68,98.92,104.32,123.35,149.77,175.85,202.65,214.93,8.2,10804,7975,1476,47,M,CAN,SK,Regina,12614,2
10984,"Leconte, Robert",23.6,47.45,95.92,101.33,122.53,152.52,185.9,223.02,238.25,9.1,17623,10960,972,56,M,CAN,QC,Sherbrooke,12622,2
10989,"Boyle, Oran",23.03,46.57,95.22,100.57,120.8,149.27,180.6,215.12,230.78,8.82,15505,10055,1909,45,M,CAN,ON,Toronto,12627,2
11001,"Marinac, Dennis A",23.67,47.75,96.47,101.78,120.77,145.85,171.58,199.97,216.35,8.27,11243,8191,1512,46,M,CAN,ON,Richmond Hill,12641,2
11006,"Falkins, Mark",23.55,46.92,95.02,100.32,120.8,150.1,181.97,214.62,228.17,8.72,14804,9751,1854,46,M,CAN,ON,Sault Ste. Marie,12647,2
11015,"McLean, Douglas T.",25.2,52.5,107.92,114.18,144.58,179.23,219.17,263.05,284.2,10.85,25377,14435,1442,55,M,CAN,QC,Aylmer,12657,2
11049,"Emond, Stephane",23.65,47.17,94.15,99.28,118.33,143.73,169.85,196.15,208.62,7.97,8873,6966,1246,45,M,CAN,QC,Contrecoeur,12701,2
11053,"Donovan, Doran T",23.33,46.57,93.93,99.2,118.25,145.2,175.73,207.18,221.75,8.47,12948,8974,1679,46,M,CAN,NS,Halifax,12705,2
11056,"Dalling, Gordon",23.2,46.22,92.57,97.72,116.37,141.75,167.97,193.33,204.35,7.8,7593,6248,1061,45,M,CAN,MB,East St. Paul,12708,2
11059,"Verreault, Martin",22.85,45.82,93.92,99.43,119.6,147.38,177.07,205.57,217.87,8.32,11740,8423,1098,52,M,CAN,QC,St-Lazare,12711,2
11063,"Bird, Dale",23.27,46.43,94.92,100.35,121.18,161.5,209.08,262.6,283.18,10.82,25247,14379,2080,51,M,CAN,ON,Burnt River,12715,2
11074,"Van Norman, Chris",24.68,49.38,98.42,103.83,123.5,151.37,185.25,219.62,236.53,9.03,17164,10748,1582,54,M,CAN,ON,Nepean,12729,2
11075,"Kinden, Sean",23.85,47.65,95.55,100.78,119.83,145.02,170.13,194.52,205.58,7.85,7957,6459,1119,45,M,CAN,NL,Gander,12730,2
11085,"Jacobs, Jason B",24.55,48.47,97.22,102.62,122.2,149.17,181.8,219.57,231.85,8.85,15804,10179,1922,45,M,CAN,ON,Toronto,12740,2
11087,"Lefebvre, Francois",23.07,45.8,91.45,96.42,114.4,138.97,164.18,190.75,202.52,7.73,7083,5929,168,57,M,CAN,QC,Laval,12743,2
11094,"Gobeil, Dany",24.25,48.42,97.3,102.63,122.22,149.07,178.93,209.85,225.8,8.62,14144,9485,1338,50,M,CAN,QC,Jonquiere,12752,2
11097,"Grenier, Jean",23.43,47.28,95.08,100.28,119.42,145.2,171.87,197.82,208.87,7.97,8950,7018,1262,46,M,CAN,QC,Sherbrooke,12755,2
11101,"Sasaki, Greg",26.43,53.72,107.68,113.55,134.83,162.88,190.08,217.53,230.45,8.8,15417,10023,1905,46,M,CAN,AB,Edmonton,12759,2
11109,"Burrows, David C",24.7,49.35,98.47,103.9,123.42,148.98,175.43,200.87,212.43,8.12,10056,7617,927,50,M,CAN,ON,Toronto,12767,2
11150,"Plourde, Mario",25.1,50.45,100.93,106.6,126.33,152.93,180.17,207.27,219.48,8.38,12279,8667,1605,45,M,CAN,QC,Valleyfield,12818,2
11151,"Van Donkersgoed, Bert",24.1,48.38,97.07,102.28,121.57,147.83,176.0,203.25,216.07,8.25,11151,8149,1506,46,M,CAN,BC,Surrey,12819,2
11195,"Van Den Bosch, Paul V.",24.85,50.3,100.08,105.67,125.8,152.82,181.15,210.85,223.78,8.55,13556,9231,1738,45,M,CAN,ON,Ottawa,12867,2
11215,"Sharp, Matthew W.",23.55,47.33,95.17,100.33,119.0,143.53,168.22,192.27,204.0,7.78,7487,6181,1042,46,M,CAN,ON,Newmarket,12890,2
11224,"Kong, Ric",23.73,48.07,98.87,104.67,125.5,153.28,183.75,213.52,227.48,8.68,14605,9660,1375,54,M,CAN,ON,Markham,12901,2
11232,"Legresley, Daniel",24.0,48.18,96.85,102.18,121.37,146.98,173.07,197.67,208.88,7.97,8954,7022,1263,49,M,CAN,QC,Pincourt,12909,2
11253,"Gilpin, Peter S.",24.33,48.53,100.28,105.87,126.57,155.13,187.35,219.63,235.35,8.98,16818,10604,1557,51,M,CAN,ON,Burlington,12932,2
11255,"Venicx, Chris",25.02,50.48,101.78,107.37,126.6,151.83,177.93,205.4,218.22,8.33,11868,8484,1109,54,M,CAN,QC,Baie D'Urfe,12934,2
11264,"Kilback, Andrew",22.47,44.95,90.48,95.5,113.43,140.28,168.83,202.35,215.92,8.25,11107,8128,433,58,M,CAN,AB,Calgary,12944,2
11283,"Blair, Garvin",24.37,48.8,97.4,102.65,121.88,147.17,175.03,205.92,219.33,8.37,12215,8631,1600,48,M,CAN,ON,Toronto,12964,2
11297,"Drummond, Robin A",24.15,48.3,98.52,104.0,124.5,153.47,183.32,212.32,225.17,8.6,13961,9409,1779,48,M,CAN,NB,Moncton,12980,2
11328,"Hillman, Steve J.",27.02,54.58,113.32,119.33,142.58,175.47,207.92,240.82,254.05,9.7,20808,12331,2243,47,M,CAN,ON,Komoka,13026,2
11333,"Dennier, David J.",24.7,49.47,100.22,105.93,126.83,157.38,189.7,223.35,235.9,9.0,16981,10672,2005,45,M,CAN,ON,Toronto,13031,2
11334,"Binette, Robert",24.45,49.2,99.98,105.4,125.48,152.27,179.1,206.83,219.03,8.37,12117,8594,1589,45,M,CAN,QC,L'Ange-Gardien,13032,2
11374,"Benz, Wayne",24.52,50.5,101.88,107.63,128.65,156.37,185.18,214.37,226.33,8.63,14275,9534,711,57,M,CAN,AB,Cochrane,13073,2
11379,"Morrison, Ian F.",24.0,48.55,97.37,102.68,121.72,148.4,182.32,213.98,227.55,8.68,14623,9665,737,56,M,CAN,AB,Edmonton,13078,2
11382,"Gaffney, Thomas",24.05,47.98,96.15,101.42,120.68,146.08,171.53,196.08,207.58,7.93,8546,6791,732,51,M,CAN,ON,Toronto,13081,2
11403,"Gagne, Gilles",24.4,48.58,97.55,102.92,122.75,150.87,187.53,219.42,232.28,8.87,15918,10236,842,55,M,CAN,QC,Grand-Mere,13104,2
11407,"McMillin, Alex W.",24.32,48.28,96.57,101.87,120.52,145.22,170.47,196.18,207.25,7.92,8449,6733,716,50,M,CAN,ON,Burlington,13108,2
11409,"Dill, Wayne",26.33,52.7,105.57,111.2,132.77,161.53,189.22,216.67,228.72,8.73,14942,9818,1404,51,M,CAN,BC,New Westminster,13110,2
11410,"Brossoit, Pierre",24.25,48.2,96.83,102.13,121.82,149.32,183.25,220.33,237.25,9.05,17338,10837,1602,50,M,CAN,QC,Montreal,13111,2
11426,"Begin, Bruno",23.73,47.32,95.57,100.98,120.85,149.5,180.53,210.33,222.97,8.52,13306,9129,1257,50,M,CAN,QC,St Jean Chrysostome,13132,2
11440,"Caraher, David D.",23.58,46.73,93.05,98.23,116.72,140.63,167.97,194.15,205.27,7.83,7872,6417,628,50,M,CAN,ON,Bright's Grove,13149,2
11446,"Taylor, Ken E.",24.3,49.03,99.65,105.17,126.05,156.6,192.2,234.53,250.68,9.57,20182,12062,1801,50,M,CAN,PE,Kensington,13155,2
11456,"Morin, Steve",24.28,48.78,97.53,102.95,122.48,149.25,177.63,208.03,222.42,8.48,13136,9057,1694,48,M,CAN,ON,Stittsville,13168,2
11460,"Delisle, Christian",24.52,48.33,95.28,100.25,118.28,143.13,169.48,196.02,207.97,7.93,8669,6864,253,56,M,CAN,QC,Blainville,13173,2
11470,"Fournier, Paul",23.73,47.32,95.08,100.22,119.28,145.2,172.13,200.37,213.08,8.13,10256,7709,947,52,M,CAN,QC,St-Jean Chrysostome,13184,2
11494,"Maillette, Francois",24.17,49.08,100.67,106.3,127.23,156.1,190.0,225.97,242.05,9.23,18502,11347,1038,57,M,CAN,QC,Quebec,13208,2
11496,"Rancourt, Jean-Francois",22.82,45.73,93.75,99.15,118.38,146.05,172.73,198.87,209.85,8.02,9295,7219,845,53,M,CAN,QC,Montmagny,13210,2
11526,"Bookey, Howard J.",24.8,50.55,101.85,107.45,127.57,153.67,180.63,206.72,217.75,8.32,11703,8409,109,60,M,CAN,AB,Calgary,13243,2
11539,"Chow, Simon",25.0,50.28,102.32,107.87,128.0,155.03,183.1,211.38,223.82,8.55,13566,9237,1276,51,M,CAN,ON,Markham,13261,2
11546,"Stewart, Steven R",25.97,53.0,110.05,116.5,140.67,174.4,208.55,242.98,259.2,9.9,21737,12746,1895,51,M,CAN,ON,Brampton,13268,2
11547,"Masson, Gilles",23.85,47.52,95.55,100.87,120.25,146.95,175.95,207.38,220.83,8.43,12672,8851,1193,51,M,CAN,QC,Trois-Rivieres,13269,2
11558,"Butler, Keith B.",23.3,47.92,103.78,110.35,133.12,166.37,201.98,232.67,245.67,9.38,19242,11650,2148,48,M,CAN,NL,St. John's,13281,2
11611,"Bellerive, Robert",23.87,47.52,97.25,102.7,124.07,154.12,186.2,217.47,231.02,8.82,15576,10085,1456,51,M,CAN,QC,St-Barnabe-Nord,13341,2
11626,"Mcneill, Mike G",23.6,47.12,94.75,99.82,118.43,142.77,168.03,192.42,203.48,7.77,7356,6106,563,52,M,CAN,NB,Riverview,13357,2
11640,"Boisvert, Yves",24.2,48.18,96.8,102.12,121.37,147.17,174.42,205.65,219.7,8.38,12353,8704,1163,50,M,CAN,QC,Mont-Royal,13372,2
11688,"Hansen, Mark",23.65,47.6,96.78,102.15,121.73,149.05,179.38,216.15,231.15,8.82,15609,10096,1460,52,M,CAN,ON,Toronto,13424,2
11732,"Lopes, Tony",24.13,48.23,99.32,104.83,124.8,153.15,182.35,211.17,225.33,8.6,14007,9428,1323,52,M,CAN,BC,Richmond,13474,2
11734,"Milner, Guy J",24.45,49.1,99.83,105.52,126.27,154.63,183.53,215.47,231.42,8.83,15694,10133,822,55,M,CAN,AB,Edmonton,13476,2
11736,"Murphy, Jerry E.",24.43,49.08,99.82,105.5,126.25,154.62,183.5,215.45,231.4,8.83,15688,10131,1470,54,M,CAN,BC,Kelowna,13478,2
11768,"Laltoo, Hans",24.22,48.18,96.13,101.43,120.8,146.03,170.8,195.25,206.15,7.87,8121,6549,225,57,M,CAN,NB,Moncton,13513,2
11769,"Massicotte, Michel",24.52,49.18,98.45,103.92,123.45,149.18,175.85,203.3,215.82,8.23,11076,8112,1034,51,M,CAN,QC,Trois-Rivieres,13514,2
11843,"Brown, Tim",24.25,48.95,98.43,103.93,123.78,151.2,180.82,211.6,224.87,8.58,13862,9362,1309,51,M,CAN,ON,North Bay,13596,2
