,name,5k,10k,20k,half,25k,30k,35k,40k,official,pace,rank_overall,rank_in_gender_only,rank_in_division,age,gender,country,state,city,bib,cluster
12596,"Naab, Guenter",26.6,53.67,110.23,116.05,137.58,165.67,193.57,220.9,232.65,8.88,16016,10278,1494,53,M,GER,others,Schindhard,14451,4
12599,"Macias, Eduardo M",25.37,51.37,106.75,112.83,135.38,164.72,202.45,236.32,251.7,9.6,20379,12143,1159,58,M,MEX,others,Mexico D.f.,14455,4
12643,"Thordarson, Arelius",23.83,48.4,101.35,107.65,131.6,164.05,196.77,229.37,241.8,9.23,18449,11322,1686,51,M,ISL,others,Hafnarfjordur,14506,4
12652,"Bergstedt, Johan E.",24.27,48.87,98.43,103.85,123.68,150.07,176.88,203.32,215.12,8.22,10868,8008,89,60,M,SWE,others,Linkoping,14516,4
12672,"Giffords, Alejandro",24.42,49.03,98.23,103.6,122.75,148.0,174.18,199.93,211.1,8.07,9662,7408,889,53,M,MEX,others,"Huixquilucan, Edomex",14542,4
12679,"Hiroyuki, Oshima",24.42,48.57,97.15,102.48,121.73,147.08,172.92,198.7,209.95,8.02,9330,7239,849,54,M,JPN,others,Sendai Miyagi,14550,4
12698,"Klaneek, Alojz",24.42,48.63,98.35,103.77,123.6,150.18,178.27,208.0,222.37,8.48,13119,9051,1242,53,M,SLO,others,Ljubljana,14571,4
12704,"Van Berkel, Jean T.",24.6,49.3,99.58,105.12,125.2,152.85,181.5,209.28,222.2,8.48,13082,9036,620,59,M,NED,others,Amsterdam,14577,4
12709,"Takushi, Sunaguchi",24.55,50.25,104.58,110.42,134.48,167.15,201.93,236.07,252.6,9.65,20539,12214,1821,53,M,JPN,others,Hiroshima,14583,4
12729,"Witmond, Bart",24.3,49.4,102.8,108.63,130.93,160.2,190.9,220.22,233.23,8.9,16161,10336,1506,50,M,NED,others,Haarlem,14611,4
12756,"Koren, Daniel",25.3,49.93,103.35,109.22,131.8,162.67,195.08,227.28,241.07,9.2,18307,11261,1025,59,M,ISR,others,Tel-Aviv,14643,4
12798,"Van Snellenberg, Johannes A.",23.73,47.95,95.62,100.85,119.65,144.33,169.08,193.97,205.1,7.83,7824,6384,623,52,M,NED,others,Amersfoort,14695,4
12820,"Currie, Paul A.",23.85,48.27,97.72,103.17,123.07,150.05,178.23,207.53,220.6,8.42,12593,8815,1185,52,M,AUS,others,Essendon,14720,4
12834,"Haeusler, Guenter",24.3,48.45,97.92,103.47,123.62,151.23,180.87,210.28,223.53,8.53,13479,9196,1267,50,M,GER,others,Neunburg Vorm Wald,14735,4
12863,"Geh, Benedikt",24.28,48.27,96.43,101.7,121.28,147.67,175.35,202.42,215.27,8.22,10911,8033,1017,52,M,GER,others,Gessertshausen,14766,4
12883,"Brumley, Alan Sr.",23.42,46.98,94.22,99.28,117.9,143.12,169.92,196.72,208.37,7.95,8784,6922,256,56,M,GBR,others,Sheffield,14787,4
12901,"Gonzalez, Alvaro",24.58,49.5,98.87,104.1,123.38,148.48,173.85,198.12,208.67,7.97,8893,6979,260,58,M,CRC,others,San Jose,14806,4
12911,"Kasai, Akira",25.77,52.2,103.97,109.7,130.08,157.87,186.32,213.45,224.98,8.58,13901,9385,1313,50,M,JPN,others,Nagano-Ken,14817,4
12919,"Buch, Tommy",26.07,52.7,105.97,111.83,133.12,161.35,192.62,226.22,239.35,9.13,17920,11113,1644,50,M,DEN,others,Odense,14827,4
12937,"Herget, Thomas",24.15,47.77,95.45,100.65,119.32,143.85,169.03,193.82,204.92,7.82,7788,6364,209,55,M,GER,others,Darmstadt,14853,4
12983,"Chun Kwok, Tsang",25.35,52.63,113.72,120.42,148.38,184.23,221.88,260.22,275.58,10.52,24227,13913,2026,53,M,HKG,others,Hong Kong,14905,4
12992,"Bos, Age",25.48,51.38,104.62,110.48,133.53,167.7,209.32,245.08,261.85,10.0,22145,12948,1915,54,M,NED,others,Deventer,14916,4
13010,"Meskelis, Igor E.",23.63,47.1,94.18,99.3,117.68,142.27,168.2,195.37,208.43,7.95,8816,6940,1333,40,M,BRA,others,Sao Paulo,14935,4
13017,"McCormack, John J.",29.77,60.32,125.75,133.18,162.87,202.43,242.72,283.23,298.37,11.38,27075,15276,1544,58,M,GBR,others,Sheffield,14943,4
13026,"Jensen, Lars L",24.13,48.35,96.63,102.02,121.4,147.3,173.6,199.77,210.9,8.05,9603,7375,303,59,M,DEN,others,Roskilde,14952,4
13071,"Haschen, Jurgen",24.47,49.38,99.9,105.3,124.55,150.4,178.15,207.72,221.3,8.45,12819,8919,1209,51,M,GER,others,Kassel,15003,4
13075,"Tu, Xingchi",23.32,46.67,93.77,98.93,117.45,142.18,166.87,191.4,202.18,7.72,6994,5872,517,53,M,CHN,others,Beijing,15007,4
13099,"Rodriguez Del Villar, Javier",24.7,48.57,96.62,101.9,120.82,146.15,173.82,203.03,215.82,8.23,11072,8111,430,56,M,VEN,others,Caracas,15034,4
13123,"Van Hees, Henk-Jan",23.6,47.37,97.95,104.33,130.8,169.43,212.77,260.37,280.2,10.7,24829,14191,2060,51,M,NED,others,Amsterdam,15060,4
13141,"Strake, Ulrich",23.68,48.07,98.05,103.6,124.1,152.37,183.45,214.97,229.27,8.75,15092,9891,1410,51,M,GER,others,Marienfeld,15082,4
13142,"Brown, David T.",25.17,49.52,97.92,103.2,123.3,149.73,178.4,205.8,217.92,8.32,11761,8436,1101,52,M,AUS,others,Perth,15084,4
13185,"Harvey, Gary",24.83,49.45,99.25,104.7,127.95,158.02,193.57,231.35,248.57,9.48,19761,11887,1780,52,M,SIN,others,Singapore,15130,4
13186,"Munro, John J",24.28,49.42,97.87,103.27,122.97,147.68,175.62,205.0,216.9,8.28,11429,8281,1069,50,M,GBR,others,Alloa,15131,4
13191,"Procter, Russell",23.1,47.55,97.27,102.83,122.78,149.1,176.53,205.3,218.73,8.35,12020,8553,1123,51,M,GBR,others,Dorchester,15137,4
13199,"Patino, Carlos Sr.",23.13,46.02,92.02,97.12,115.58,140.67,168.97,197.17,209.78,8.02,9266,7199,277,55,M,COL,others,Medellin,15146,4
13227,"Chau, Kwai Sun",24.43,49.32,101.48,107.63,128.37,158.37,189.37,219.07,233.1,8.9,16115,10321,1502,54,M,HKG,others,Hong Kong,15178,4
13253,"Bechtloff, Bernd",25.52,51.0,102.53,108.2,128.85,157.1,187.5,218.13,231.9,8.85,15813,10185,832,58,M,GER,others,Nordkirchen,15208,4
13277,"Kuehn, Arno P.",23.55,46.8,95.8,101.18,123.42,159.55,200.5,245.53,262.9,10.03,22320,13034,1287,55,M,GER,others,Paderborn,15234,4
13285,"Gonzalez, Pablo R.",24.13,48.82,98.98,104.45,124.05,150.77,180.93,209.47,221.85,8.47,12976,8987,606,55,M,ARG,others,Cordoba,15242,4
13306,"Lilja, Ulf H.",27.63,57.28,117.65,124.2,149.73,187.7,227.68,269.1,285.02,10.88,25489,14481,2091,51,M,SWE,others,Jonkoping,15266,4
13318,"Stoute, Luis C",23.12,46.7,94.4,99.62,118.63,143.48,169.17,194.6,205.15,7.83,7842,6398,626,54,M,PAN,others,Panama,15279,4
13351,"Ichida, Susumu",24.78,49.63,99.93,105.43,125.63,152.65,180.63,208.3,221.07,8.43,12741,8886,2,76,M,JPN,others,Tokyo,15312,4
13371,"Gruessner, Axel",23.62,47.32,95.52,100.93,120.52,146.67,177.87,207.27,220.75,8.43,12646,8840,1191,50,M,GER,others,Oldenburg,15337,4
13382,"Jackson, David A.",26.6,53.93,108.92,114.7,136.12,165.78,198.4,229.02,241.45,9.22,18390,11299,1030,55,M,GBR,others,Mere,15349,4
13399,"Ku, Ja Hong",24.43,49.78,102.58,108.47,129.98,159.48,190.4,220.45,234.3,8.95,16516,10475,879,56,M,KOR,others,Seoul,15370,4
13405,"Ji, In Hag",24.47,48.68,97.03,102.45,122.05,158.85,191.83,226.33,240.35,9.18,18160,11193,1659,53,M,KOR,others,Seoul,15379,4
13423,"Turki, Abdulkarim M.",23.57,47.08,95.67,100.92,120.13,145.08,171.85,198.9,211.02,8.05,9638,7395,886,54,M,BRN,others,Riffa Alshamali,15399,4
13448,"Cardin, Francesco",23.83,48.32,99.38,104.92,125.2,152.63,182.28,211.43,224.3,8.57,13691,9292,1288,52,M,ITA,others,Padova,15430,4
13459,"Sturm, Andreas",24.75,49.52,100.53,106.3,126.53,154.72,187.17,220.77,237.6,9.07,17445,10888,963,55,M,GER,others,Untermunkheim,15441,4
13464,"Berios, Nikos",24.78,49.7,100.17,105.8,126.82,155.9,187.12,219.42,233.83,8.93,16357,10423,1524,52,M,GRE,others,Athens,15447,4
13473,"Lewis, Xavier",26.12,51.52,101.62,107.07,126.85,152.57,178.9,204.28,215.5,8.23,10986,8068,1024,54,M,BEL,others,Brussels,15456,4
13474,"Boulou, Jean-Claude",25.1,50.5,101.43,107.1,127.35,154.03,181.77,209.2,220.8,8.43,12663,8847,1192,54,M,FRA,others,Altenstadt,15457,4
13501,"Nagamoto, Yoshihito",24.35,48.67,97.7,103.07,122.48,148.13,174.8,201.32,213.35,8.15,10333,7748,77,63,M,JPN,others,Hiroshima,15489,4
13567,"Aittokallio, Jukka",24.17,48.73,96.78,102.08,121.12,146.43,171.95,196.3,206.85,7.9,8323,6668,50,60,M,FIN,others,Tampere,15568,4
13578,"Shih, Ke-Tan",24.82,49.25,98.83,104.17,123.97,150.73,178.48,205.37,216.82,8.28,11396,8266,470,56,M,TPE,others,Taichung City,15579,4
13584,"Pujol, Jean-Yves",22.98,46.73,95.15,100.42,120.03,146.6,175.73,205.58,218.45,8.33,11932,8511,1113,53,M,FRA,others,Miramas,15587,4
13588,"Bae, Hae Seok",26.12,52.78,112.57,119.0,144.3,176.77,214.58,256.3,270.38,10.32,23511,13588,1353,56,M,KOR,others,Seoul,15591,4
13596,"Yu, Hsiang Lu",24.7,48.08,95.63,100.92,120.43,147.38,176.57,204.82,219.08,8.37,12131,8598,539,59,M,TPE,others,Taipei City,15600,4
13617,"Natolli, Bruno",23.68,47.97,100.45,106.18,127.65,158.03,189.55,220.03,234.02,8.93,16415,10441,307,62,M,ITA,others,Venezia,15624,4
13625,"Kerry, Phil J.",24.35,49.75,104.5,110.78,135.92,171.03,213.02,248.55,264.23,10.08,22530,13124,1298,56,M,AUS,others,Darling Point Nsw,15636,4
13636,"Ghisleni, Gabriele",24.97,50.98,104.83,110.67,133.23,165.17,201.18,247.57,272.63,10.4,23840,13733,2001,50,M,ITA,others,Milano,15650,4
13693,"Cibin, Marino",23.32,46.95,95.22,100.8,120.32,146.52,172.52,198.92,210.02,8.02,9349,7247,64,64,M,ITA,others,Villorba (tv),15717,4
13706,"Miele, Giampaolo",27.0,54.83,111.4,117.57,139.72,169.02,197.72,225.23,237.13,9.05,17309,10821,346,62,M,ITA,others,Cadoneghe,15730,4
13740,"Frelov, Claus",24.92,50.97,105.43,111.28,133.07,163.28,195.05,227.23,242.43,9.25,18571,11376,1041,56,M,DEN,others,Copenhagen V,15769,4
13743,"Taylor, John L.",23.52,47.63,97.32,102.8,122.67,150.02,179.87,209.38,222.72,8.5,13225,9089,630,56,M,GBR,others,Kingston Upon Thames,15772,4
13805,"Lagemann, Asmus",27.12,54.78,111.48,117.82,140.43,171.55,204.2,239.25,255.1,9.73,20991,12410,1202,56,M,GER,others,Ottendorf,15839,4
13810,"Onoda, Yukio",24.05,50.33,113.3,120.38,149.47,188.8,228.68,269.82,285.05,10.88,25492,14483,818,64,M,JPN,others,Kashiwa-Shi,15844,4
13820,"Lee, Bang Soo",23.78,47.2,94.4,99.55,118.32,143.32,169.12,194.9,206.93,7.9,8347,6678,698,54,M,KOR,others,Seoul,15854,4
13906,"Kim, Sungkwang",25.83,52.22,105.68,111.7,135.62,167.92,202.17,239.23,256.4,9.78,21213,12510,1859,54,M,KOR,others,Seoul,15950,4
13911,"Urieta, Pedro",23.83,47.67,96.7,102.07,121.65,149.07,178.07,209.8,222.72,8.5,13230,9093,631,55,M,ESP,others,Madrid,15955,4
14070,"Marshall, Greg L.",24.72,50.87,105.83,112.0,134.33,164.28,194.72,223.83,236.75,9.03,17218,10773,340,61,M,GBR,others,London,16143,4
14099,"Collier, Stephen G.",23.47,48.18,96.5,101.62,120.18,144.35,168.75,193.12,203.93,7.78,7474,6174,192,56,M,NOR,others,Halden,16175,4
14132,"Trumper, Peter S.",26.58,53.67,109.45,115.52,137.6,166.82,196.43,226.28,238.97,9.12,17813,11052,987,55,M,AUS,others,Dee Why,16211,4
14165,"So, Nuen Lam",23.2,47.17,96.73,102.12,122.25,149.45,177.78,204.8,216.27,8.25,11219,8184,452,56,M,HKG,others,Tin Shui Wai N.t.,16250,4
14267,"Kestle, Mike J.",23.75,48.37,98.17,103.58,123.28,149.82,177.12,204.08,215.6,8.23,11012,8082,93,61,M,GBR,others,"St Austell, Cornwall",16371,4
14287,"Hermannsen, Bent",25.02,51.75,103.98,109.55,130.22,158.22,190.0,222.38,237.08,9.05,17293,10815,949,56,M,DEN,others,Kobenhavn S,16393,4
14311,"Moore, Paul A.",24.5,50.35,103.78,109.63,131.35,161.28,193.25,224.9,238.77,9.12,17761,11027,983,56,M,HKG,others,Hong Kong,16418,4
14314,"Dieterich, Jochen",25.23,50.82,102.85,108.33,128.95,157.55,188.75,223.17,237.32,9.07,17365,10851,352,60,M,GER,others,Tuebingen,16421,4
14374,"McAlpine, Robert A.",23.08,46.98,97.08,102.68,124.0,154.05,186.43,230.6,247.97,9.47,19641,11820,1109,56,M,GBR,others,East Lothian,16487,4
14375,"Gonzalez, Ricardo Sr.",23.85,47.77,96.47,101.85,121.7,149.23,179.4,210.1,223.63,8.53,13508,9209,652,58,M,MEX,others,"Mexico, D.f.",16488,4
14430,"Ghirigatto, Ennio",24.62,50.2,105.95,112.0,149.8,190.73,227.37,275.3,294.73,11.25,26699,15094,1520,58,M,ITA,others,Bolzano,16555,4
14460,"Amezcua, Hugo Sosa",25.9,54.55,114.47,120.78,144.48,176.03,208.33,240.27,255.42,9.75,21048,12437,1208,57,M,MEX,others,"Mexico, D. F.",16591,4
14474,"Kaech, Robert B.",23.08,46.5,95.4,100.78,120.88,147.82,176.23,204.58,217.45,8.3,11610,8364,497,56,M,MEX,others,Mexico,16608,4
14489,"Hazlehurst, Mark L",23.35,46.77,93.33,98.43,116.88,142.78,173.57,206.22,220.0,8.4,12434,8739,569,57,M,GBR,others,Peterborough,16625,4
14514,"Munoz, Koldo Sr.",24.13,48.57,97.7,103.07,122.8,149.1,176.17,203.62,216.23,8.25,11207,8180,450,55,M,ESP,others,Bilbao,16656,4
14578,"Jensen, Kim P.",26.95,55.55,116.55,123.57,149.98,185.08,222.87,258.78,274.3,10.47,24075,13846,1383,55,M,DEN,others,Holstebro,16730,4
14673,"Fonseca, Jose Wanderley",23.87,47.4,95.03,100.42,119.37,144.95,171.55,197.92,209.93,8.02,9327,7238,62,62,M,BRA,others,Belo Horizonte,16843,4
14690,"Tseng, Ting-Pin",23.98,48.1,97.1,102.5,122.55,150.27,181.57,208.52,221.05,8.43,12738,8884,594,58,M,TPE,others,Taichung City,16861,4
14705,"Guerrieri, Massimo",24.85,50.32,104.9,110.72,132.48,161.63,191.07,220.02,233.25,8.9,16170,10342,857,57,M,ITA,others,Citta Della Pieve,16878,4
14721,"Mizuno, Tomohito Sr.",24.52,49.27,98.68,104.05,123.55,149.78,177.4,204.68,216.43,8.27,11275,8206,455,55,M,JPN,others,Tokyo,16896,4
14764,"Neylan, Michael J.",25.05,50.72,101.98,107.32,127.33,154.05,182.12,209.4,220.93,8.43,12705,8871,592,57,M,AUS,others,Sydney,16946,4
15162,"Juutinen, Vesa",23.88,48.42,101.47,106.93,128.47,157.55,188.67,217.27,229.6,8.77,15172,9917,783,58,M,FIN,others,Tampere,17395,4
15195,"Tan, Hock Huat",25.03,50.37,103.08,108.75,130.07,157.8,194.65,230.87,248.17,9.47,19676,11839,1114,56,M,MAS,others,Ampang,17430,4
15323,"Enriquez Loredo, Gerardo",25.05,50.37,104.93,110.7,131.15,157.05,184.27,212.57,226.73,8.65,14391,9580,719,57,M,MEX,others,"Metepec, Edo. Mex.",17582,4
15341,"Botham, Stephen A",24.92,50.8,104.85,110.97,133.8,167.28,203.35,241.32,257.8,9.83,21447,12613,1234,55,M,GBR,others,Wrexham,17606,4
15394,"Hauschild, Uwe",25.15,50.52,103.42,109.22,131.08,160.55,191.85,221.33,234.7,8.97,16625,10530,886,58,M,GER,others,Dieburg,17661,4
15506,"Batkin, Shane A.",24.55,49.98,100.75,106.23,126.15,151.42,178.15,206.23,218.6,8.35,11973,8531,526,57,M,AUS,others,Sydney,17789,4
15592,"Soria, Tomas",24.38,49.43,101.13,106.82,127.83,158.98,194.83,232.05,246.23,9.4,19352,11691,1090,56,M,ESP,others,Madrid,17884,4
15652,"Teboul, Frederic",24.23,48.6,98.68,104.3,124.77,153.52,185.38,218.57,233.48,8.92,16242,10372,860,57,M,FRA,others,Brive,17949,4
15756,"Chirico, Maurizio",23.57,47.33,94.82,99.98,118.28,142.8,169.8,199.02,211.5,8.07,9764,7460,13,65,M,ITA,others,Milan,18076,4
15783,"Felipe, Rojas",24.52,50.1,104.35,110.62,135.37,172.45,211.45,251.73,268.72,10.25,23251,13466,1334,55,M,MEX,others,San Pedro Garza Garcia,18107,4
16068,"Ferchichi, Mohamed",25.75,51.92,106.48,112.42,134.65,165.77,198.17,231.07,245.93,9.38,19290,11663,470,60,M,FRA,others,Issy Les Moulineaux,18434,4
16090,"Chen, Jung Wen",23.47,46.97,96.18,101.67,121.63,148.52,175.43,202.32,214.18,8.18,10584,7869,381,56,M,TPE,others,Nantou County,18457,4
16159,"Williams, Red",23.88,49.68,105.4,111.63,135.37,168.87,205.27,241.08,256.52,9.8,21235,12517,1220,55,M,GBR,others,Market Harborough,18535,4
16192,"Kobayashi, Shigeya",25.03,50.25,100.78,106.28,126.1,153.22,181.48,207.83,219.55,8.38,12300,8679,557,55,M,JPN,others,Tokyo,18575,4
16224,"Ots, Yves",25.0,52.05,110.02,117.03,142.78,181.03,226.25,275.55,295.88,11.3,26801,15139,1529,55,M,BEL,others,Ninove,18615,4
16243,"Murrighile, Gavino F. Sr.",25.38,51.08,104.4,110.48,133.5,167.93,206.87,243.57,260.03,9.93,21873,12817,2307,46,M,ITA,others,Olbia,18635,4
16274,"Gonzalez, Juan F.",27.03,54.98,113.33,119.88,143.95,177.78,215.93,254.48,271.18,10.35,23631,13638,726,60,M,MEX,others,San Pedro Garza Garcia,18670,4
16297,"Slastilin, Valerii",22.4,46.38,95.33,100.52,119.75,147.37,175.63,203.77,216.08,8.25,11156,8153,440,56,M,RUS,others,Archangelsk,18699,4
16334,"Schneider, Lothar",23.75,48.62,100.27,106.0,127.07,155.88,185.98,214.08,226.9,8.67,14428,9593,723,58,M,GER,others,Kassel,18741,4
16347,"Soriguera, Josep",25.87,52.38,106.85,112.83,135.02,164.43,195.3,225.72,239.08,9.13,17839,11067,382,63,M,ESP,others,Santa Margarida De Montbui,18755,4
16364,"Goodwin, Steve H.",25.33,51.4,105.3,111.28,132.33,161.62,193.8,229.43,245.53,9.37,19221,11641,1079,59,M,GBR,others,Winchester,18774,4
16376,"Tseng, Chan Chieh",24.3,48.58,97.32,102.57,122.25,148.97,176.28,204.4,216.63,8.27,11342,8238,462,55,M,TPE,others,"Jiaoxi Township, Yilan",18787,4
16407,"Kang, Sah Joon",22.52,46.52,96.75,102.35,122.85,150.45,178.87,207.2,219.78,8.38,12387,8719,565,56,M,KOR,others,Seoul,18825,4
16429,"Bolt, Thomas A",24.65,52.58,111.63,117.78,149.15,184.5,221.13,256.6,271.72,10.37,23708,13675,1358,57,M,GBR,others,London,18848,4
16611,"Marques, Mario M.",23.62,47.3,94.92,99.95,118.72,144.42,173.57,204.42,218.78,8.35,12038,8561,120,61,M,CRC,others,Atenas,19079,4
16729,"Gomez Garcia, Alfredo",23.5,48.25,100.0,105.55,127.22,161.75,199.43,238.87,254.63,9.72,20916,12380,568,64,M,MEX,others,"Tlalnepantla, Estado De Mexico",19207,4
16787,"Ciavatta, Mario",23.37,47.33,96.05,101.4,121.13,148.32,177.52,208.23,222.68,8.5,13218,9085,629,57,M,ITA,others,Bolzano,19276,4
16788,"McGowan, Sean",24.8,49.05,97.92,103.25,122.68,149.08,186.78,217.77,231.42,8.83,15690,10132,821,56,M,IRL,others,Co Kilkenny,19277,4
16827,"Cho, Seongkug",28.0,56.0,112.52,119.88,141.77,173.47,203.83,232.22,247.05,9.43,19503,11766,1103,55,M,KOR,others,Seoul,19320,4
16845,"Nagahata, Hajime",24.67,49.4,99.9,105.5,125.93,153.63,182.3,210.12,222.93,8.52,13293,9120,161,61,M,JPN,others,"Ebetsu, Hokkaido",19342,4
16853,"Doeppers, Werner",25.05,50.48,103.67,109.53,131.85,162.33,193.32,225.38,240.4,9.18,18169,11197,397,64,M,GER,others,Buckenhof,19351,4
16885,"Pan, Chang-Fang",26.98,53.55,108.67,114.63,136.2,165.08,198.85,232.9,246.2,9.4,19342,11686,121,67,M,TPE,others,Taipei,19386,4
16920,"Pereira, Adalberto A. Jr.",26.55,52.73,108.07,114.28,138.3,170.53,204.95,240.22,254.65,9.72,20919,12383,1195,57,M,BRA,others,Sao Paulo,19425,4
16954,"Konst, Eus",23.33,47.35,98.92,104.43,128.37,157.0,188.52,220.25,234.18,8.93,16464,10460,877,56,M,NED,others,Hoofddorp,19462,4
16960,"Yoo, Heekyung",25.33,51.08,103.08,109.03,130.63,159.85,190.37,220.48,234.83,8.97,16670,10547,894,59,M,KOR,others,Seoul,19468,4
16963,"Enomoto, Hideo",26.02,51.03,100.1,105.58,125.78,155.53,186.38,214.92,228.02,8.7,14753,9728,6,71,M,JPN,others,Higashi-Kurume,19471,4
17006,"Roegiers, Bruno",24.37,49.37,103.12,109.18,133.42,165.18,199.28,235.15,250.52,9.57,20130,12040,1149,56,M,FRA,others,Marquette Lez Lille,19517,4
17031,"Pinegin, Mikhail",23.7,46.32,94.9,100.07,119.35,146.78,175.47,209.43,224.42,8.57,13734,9313,674,57,M,RUS,others,Archangelsk,19548,4
17050,"Hoek, Nico",24.92,51.28,107.32,113.55,138.07,173.48,208.78,245.35,261.6,9.98,22112,12930,1275,56,M,NED,others,Heemstede,19568,4
17052,"Dutel, Alain",24.4,48.88,104.95,111.48,137.18,176.6,221.82,267.22,286.18,10.92,25634,14558,1459,58,M,FRA,others,Lyon,19570,4
17122,"Sakata, Hideaki",27.0,54.05,109.27,115.23,137.2,166.42,195.48,221.85,233.08,8.9,16110,10319,290,61,M,JPN,others,Hanyu,19647,4
17200,"Vogt, Werner J.",25.77,51.6,104.3,110.1,131.27,159.22,188.1,217.25,231.72,8.85,15778,10166,827,55,M,LIE,others,Balzers,19735,4
17209,"Taylor, Birger",25.9,52.7,104.07,109.8,130.37,157.78,185.82,213.32,225.58,8.62,14080,9463,695,57,M,DEN,others,Nykoebing Falster,19745,4
17337,"Gallego, Moacir R.",25.38,50.82,104.4,110.02,131.83,164.92,202.13,237.67,250.62,9.57,20168,12057,151,65,M,BRA,others,Sao Bernardo Do Campo,19890,4
17356,"Lo, Chung Keung",26.72,58.63,128.03,136.3,172.07,232.98,278.68,325.68,345.7,13.2,30402,16898,1039,61,M,HKG,others,Hong Kong Sar China,19910,4
17469,"Ota, Kojitsu",25.8,52.12,104.82,110.63,131.87,160.57,188.77,218.1,231.38,8.83,15680,10127,256,60,M,JPN,others,Kanagawa,20043,4
17553,"Hasegawa, Jin",27.43,54.63,110.02,116.15,138.3,168.42,201.23,234.02,248.12,9.47,19668,11835,1113,56,M,JPN,others,"Tokorozawa, Saitama",20141,4
17565,"Wetzel, Roland",26.42,52.03,103.85,109.42,129.97,157.4,186.97,215.88,229.15,8.75,15058,9870,775,56,M,GER,others,Lörrach,20155,4
17569,"Lindner, Stefan",25.67,52.78,107.62,113.57,135.63,164.48,194.98,228.48,247.53,9.45,19580,11798,1107,55,M,AUT,others,Krems,20159,4
17573,"Cassells, Stephen E",25.85,51.23,102.8,108.52,129.37,158.25,188.33,221.35,236.68,9.03,17202,10765,940,58,M,GBR,others,Aberdeen,20164,4
17628,"Lee, Eunsoo",26.07,51.85,104.35,111.13,132.93,162.43,193.62,223.85,237.03,9.05,17276,10804,945,59,M,KOR,others,Seoul,20225,4
17629,"Quadrio, Pierluigi",27.88,57.3,119.45,126.42,158.13,201.5,256.2,308.65,330.32,12.6,29536,16490,467,66,M,ITA,others,Milano,20226,4
17630,"Gamez, Guillermo Sr.",25.63,50.07,99.6,105.18,126.05,157.02,190.32,240.92,263.3,10.05,22375,13055,225,68,M,MEX,others,Zapopan,20227,4
17674,"Cobbe, Giorgio",24.93,49.68,101.95,107.72,130.43,161.2,194.4,226.88,240.45,9.18,18179,11206,398,60,M,ITA,others,Bolzano,20277,4
17791,"Koskenmaki, Jorma N.",25.9,50.93,100.83,106.15,125.73,151.43,177.5,203.02,214.4,8.18,10647,7900,84,60,M,FIN,others,Tampere,20404,4
17854,"Wells, Michael",26.48,52.73,105.3,111.18,132.27,161.27,197.52,233.6,247.72,9.45,19607,11811,494,60,M,GBR,others,Dundee,20471,4
17914,"Tanimoto, Keiji",25.4,51.47,106.08,112.1,134.78,168.77,206.77,244.77,261.72,9.98,22125,12939,216,66,M,JPN,others,Osaka,20538,4
18014,"Gordon, Andrew S.",25.55,51.5,105.32,111.32,133.65,164.82,197.93,237.52,255.78,9.77,21114,12465,583,60,M,NZL,others,Auckland,20649,4
18045,"Edenhofer, Horst",25.62,51.2,102.97,108.63,129.38,157.43,186.45,215.0,227.58,8.68,14630,9666,200,62,M,SUI,others,Corminboeuf,20686,4
18088,"Dekant, Peter K. Sr.",26.82,53.93,108.32,114.17,136.13,165.05,195.08,227.1,240.72,9.18,18236,11232,95,66,M,GER,others,Munich,20730,4
18146,"Risini, Fausto Sr.",26.47,54.4,110.98,117.17,142.12,178.0,221.7,270.57,291.62,11.13,26305,14893,851,62,M,ITA,others,Citta Della Pieve,20795,4
18165,"Edwards, James A.",25.28,49.8,99.52,105.18,125.07,151.75,179.3,206.63,219.0,8.37,12104,8589,123,61,M,SUI,others,Gelterkinden,20815,4
18267,"Cavinatto, Jose Nelio",26.32,52.93,106.53,112.42,133.67,162.25,194.95,228.23,242.82,9.27,18661,11411,431,62,M,BRA,others,Sao Paulo,20938,4
18468,"Fujimoto, Masatoshi",25.92,51.5,101.98,107.57,128.25,154.7,181.73,208.25,219.67,8.38,12333,8695,129,62,M,JPN,others,Shiroi City,21175,4
18514,"Downing, Oliver J. IV",25.52,53.03,110.23,116.35,138.9,169.8,201.2,233.12,247.33,9.43,19542,11781,129,69,M,GBR,others,"Baildon, West Yorkshire",21229,4
18546,"Campbell, John O.",28.65,56.72,114.7,121.15,146.15,183.57,226.2,266.93,283.48,10.82,25287,14394,810,61,M,GBR,others,Leeds,21267,4
18550,"Marcolongo, Roberto",27.27,54.62,109.4,115.22,136.35,164.98,194.83,223.95,236.73,9.03,17215,10771,70,68,M,ITA,others,Sesto San Giovanni,21271,4
18577,"Smith, Adrian",26.05,49.53,96.75,102.05,121.95,148.95,179.22,213.82,229.22,8.75,15074,9880,222,62,M,GBR,others,Lymington,21299,4
18586,"Prallong, Pedro",25.77,51.82,103.57,109.23,129.8,157.65,186.23,218.17,232.67,8.88,16025,10282,286,63,M,ESP,others,Gijon,21311,4
18626,"Surface, Rex B.",26.28,53.53,109.73,115.7,141.77,172.43,206.35,242.38,264.9,10.12,22640,13177,232,65,M,TUR,others,Istanbul,21352,4
18641,"Friden, Jan O.",26.53,53.28,108.07,114.12,137.82,169.17,199.37,228.4,241.12,9.2,18321,11266,405,61,M,SWE,others,Kullavik,21370,4
